[SYSTEM 2024-06-07 01:58 | 3068 | smartTrade] smartTradeBackend started!
[SYSTEM 2024-06-07 14:13 | 3714 | smartTrade] smartTradeBackend started!
[REQUEST 2024-06-07 14:15 | 9781 | smartTrade] GET /pais/ciudades/country=Canada
[RESPONSE 2024-06-07 14:15 | 9781 | smartTrade] <200 OK OK,[Toronto, Montréal, Calgary, Edmonton, Ottawa, Winnipeg, Mississauga, Vancouver, Brampton, Québec, Hamilton, Halifax, Laval, Surrey, Etobicoke, London, Markham, Vaughan, Okanagan, Victoria, Windsor, Kitchener, Gatineau, Longueuil, Burnaby, Ladner, Saskatoon, Richmond, Richmond Hill, Oakville, Burlington, Nepean, Regina, Oshawa, Greater Sudbury, Saguenay, Lévis, Kelowna, Barrie, Abbotsford, Coquitlam, Ahuntsic-Cartierville, St. Catharines, Milton, Cambridge, Sherbrooke, Trois-Rivières, Ajax, Guelph, Kingston, Terrebonne, St. John's, Moncton, Thunder Bay, Sydney, Waterloo, Delta, Dartmouth, Saint-Jean-sur-Richelieu, Chilliwack, Pickering, Nanaimo, Kamloops, Kanata, Brantford, Repentigny, Newmarket, Maple Ridge, Niagara Falls, Peterborough, Willowdale, Saint-Laurent, La Haute-Saint-Charles, Prince George, Red Deer, Saint-Léonard, Sarnia, Sault Ste. Marie, Sherwood Park, Lethbridge, Brossard, Saint John, Notre-Dame-de-Grâce, Fort McMurray, Caledon, White Rock, Granby, Medicine Hat, Fredericton, Norfolk County, Drummondville, New Westminster, Port Coquitlam, St. Albert, Aylmer, Aurora, Saint-Jérôme, Jonquière, Welland, Belleville],[]>
[SYSTEM 2024-06-07 14:16 | 4200 | smartTrade] smartTradeBackend started!
[SYSTEM 2024-06-07 14:21 | 838 | smartTrade] smartTradeBackend started!
[SYSTEM 2024-06-07 14:24 | 7767 | smartTrade] smartTradeBackend started!
[REQUEST 2024-06-07 14:29 | 5521 | smartTrade] GET /paisesnull
[RESPONSE 2024-06-07 14:29 | 5521 | smartTrade] <200 OK OK,[Afghanistan 🇦🇫, Albania 🇦🇱, Algeria 🇩🇿, American Samoa 🇦🇸, Andorra 🇦🇩, Angola 🇦🇴, Anguilla 🇦🇮, Antarctica 🇦🇶, Antigua & Barbuda 🇦🇬, Argentina 🇦🇷, Armenia 🇦🇲, Aruba 🇦🇼, Australia 🇦🇺, Austria 🇦🇹, Azerbaijan 🇦🇿, Bahamas 🇧🇸, Bahrain 🇧🇭, Bangladesh 🇧🇩, Barbados 🇧🇧, Belarus 🇧🇾, Belgium 🇧🇪, Belize 🇧🇿, Benin 🇧🇯, Bermuda 🇧🇲, Bhutan 🇧🇹, Bolivia 🇧🇴, Bosnia & Herzegovina 🇧🇦, Botswana 🇧🇼, Brazil 🇧🇷, British Indian Ocean Territory 🇮🇴, British Virgin Islands 🇻🇬, Brunei 🇧🇳, Bulgaria 🇧🇬, Burkina Faso 🇧🇫, Burundi 🇧🇮, Cambodia 🇰🇭, Cameroon 🇨🇲, Canada 🇨🇦, Cape Verde 🇨🇻, Caribbean Netherlands 🇧🇶, Cayman Islands 🇰🇾, Central African Republic 🇨🇫, Chad 🇹🇩, Chile 🇨🇱, China 🇨🇳, Christmas Island 🇨🇽, Cocos (Keeling) Islands 🇨🇨, Colombia 🇨🇴, Comoros 🇰🇲, Congo - Brazzaville 🇨🇬, Congo - Kinshasa 🇨🇩, Cook Islands 🇨🇰, Costa Rica 🇨🇷, Croatia 🇭🇷, Cuba 🇨🇺, Curaçao 🇨🇼, Cyprus 🇨🇾, Czechia 🇨🇿, Denmark 🇩🇰, Djibouti 🇩🇯, Dominica 🇩🇲, Dominican Republic 🇩🇴, Ecuador 🇪🇨, Egypt 🇪🇬, El Salvador 🇸🇻, Equatorial Guinea 🇬🇶, Eritrea 🇪🇷, Estonia 🇪🇪, Eswatini 🇸🇿, Ethiopia 🇪🇹, Falkland Islands 🇫🇰, Faroe Islands 🇫🇴, Fiji 🇫🇯, Finland 🇫🇮, France 🇫🇷, French Guiana 🇬🇫, French Polynesia 🇵🇫, French Southern Territories 🇹🇫, Gabon 🇬🇦, Gambia 🇬🇲, Georgia 🇬🇪, Germany 🇩🇪, Ghana 🇬🇭, Gibraltar 🇬🇮, Greece 🇬🇷, Greenland 🇬🇱, Grenada 🇬🇩, Guadeloupe 🇬🇵, Guam 🇬🇺, Guatemala 🇬🇹, Guernsey 🇬🇬, Guinea 🇬🇳, Guinea-Bissau 🇬🇼, Guyana 🇬🇾, Haiti 🇭🇹, Honduras 🇭🇳, Hong Kong SAR China 🇭🇰, Hungary 🇭🇺, Iceland 🇮🇸, India 🇮🇳, Indonesia 🇮🇩, Iran 🇮🇷, Iraq 🇮🇶, Ireland 🇮🇪, Isle of Man 🇮🇲, Israel 🇮🇱, Italy 🇮🇹, Jamaica 🇯🇲, Japan 🇯🇵, Jersey 🇯🇪, Jordan 🇯🇴, Kazakhstan 🇰🇿, Kenya 🇰🇪, Kiribati 🇰🇮, Kuwait 🇰🇼, Kyrgyzstan 🇰🇬, Laos 🇱🇦, Latvia 🇱🇻, Lebanon 🇱🇧, Lesotho 🇱🇸, Liberia 🇱🇷, Libya 🇱🇾, Liechtenstein 🇱🇮, Lithuania 🇱🇹, Luxembourg 🇱🇺, Macao SAR China 🇲🇴, Madagascar 🇲🇬, Malawi 🇲🇼, Malaysia 🇲🇾, Maldives 🇲🇻, Mali 🇲🇱, Malta 🇲🇹, Marshall Islands 🇲🇭, Martinique 🇲🇶, Mauritania 🇲🇷, Mauritius 🇲🇺, Mayotte 🇾🇹, Mexico 🇲🇽, Micronesia 🇫🇲, Moldova 🇲🇩, Monaco 🇲🇨, Mongolia 🇲🇳, Montenegro 🇲🇪, Montserrat 🇲🇸, Morocco 🇲🇦, Mozambique 🇲🇿, Myanmar (Burma) 🇲🇲, Namibia 🇳🇦, Nauru 🇳🇷, Nepal 🇳🇵, Netherlands 🇳🇱, New Caledonia 🇳🇨, New Zealand 🇳🇿, Nicaragua 🇳🇮, Niger 🇳🇪, Nigeria 🇳🇬, Niue 🇳🇺, Norfolk Island 🇳🇫, North Korea 🇰🇵, North Macedonia 🇲🇰, Northern Mariana Islands 🇲🇵, Norway 🇳🇴, Oman 🇴🇲, Pakistan 🇵🇰, Palau 🇵🇼, Palestinian Territories 🇵🇸, Panama 🇵🇦, Papua New Guinea 🇵🇬, Paraguay 🇵🇾, Peru 🇵🇪, Philippines 🇵🇭, Pitcairn Islands 🇵🇳, Poland 🇵🇱, Portugal 🇵🇹, Puerto Rico 🇵🇷, Qatar 🇶🇦, Romania 🇷🇴, Russia 🇷🇺, Rwanda 🇷🇼, Réunion 🇷🇪, Samoa 🇼🇸, San Marino 🇸🇲, Saudi Arabia 🇸🇦, Senegal 🇸🇳, Serbia 🇷🇸, Seychelles 🇸🇨, Sierra Leone 🇸🇱, Singapore 🇸🇬, Sint Maarten 🇸🇽, Slovakia 🇸🇰, Slovenia 🇸🇮, Solomon Islands 🇸🇧, Somalia 🇸🇴, South Africa 🇿🇦, South Georgia & South Sandwich Islands 🇬🇸, South Korea 🇰🇷, South Sudan 🇸🇸, Spain 🇪🇸, Sri Lanka 🇱🇰, St. Barthélemy 🇧🇱, St. Helena 🇸🇭, St. Kitts & Nevis 🇰🇳, St. Lucia 🇱🇨, St. Martin 🇲🇫, St. Pierre & Miquelon 🇵🇲, St. Vincent & Grenadines 🇻🇨, Sudan 🇸🇩, Suriname 🇸🇷, Svalbard & Jan Mayen 🇸🇯, Sweden 🇸🇪, Switzerland 🇨🇭, Syria 🇸🇾, São Tomé & Príncipe 🇸🇹, Taiwan 🇹🇼, Tajikistan 🇹🇯, Tanzania 🇹🇿, Thailand 🇹🇭, Timor-Leste 🇹🇱, Togo 🇹🇬, Tokelau 🇹🇰, Tonga 🇹🇴, Trinidad & Tobago 🇹🇹, Tunisia 🇹🇳, Turkey 🇹🇷, Turkmenistan 🇹🇲, Turks & Caicos Islands 🇹🇨, Tuvalu 🇹🇻, U.S. Virgin Islands 🇻🇮, Uganda 🇺🇬, Ukraine 🇺🇦, United Arab Emirates 🇦🇪, United Kingdom 🇬🇧, United States 🇺🇸, Uruguay 🇺🇾, Uzbekistan 🇺🇿, Vanuatu 🇻🇺, Vatican City 🇻🇦, Venezuela 🇻🇪, Vietnam 🇻🇳, Wallis & Futuna 🇼🇫, Western Sahara 🇪🇭, Yemen 🇾🇪, Zambia 🇿🇲, Zimbabwe 🇿🇼, Åland Islands 🇦🇽],[]>
[SYSTEM 2024-06-07 14:37 | 6252 | smartTrade] smartTradeBackend started!
[REQUEST 2024-06-07 14:39 | 4904 | smartTrade] POST /user/null
[RESPONSE 2024-06-07 14:39 | 4904 | smartTrade] <409 CONFLICT Conflict,El usuario ya existe,[]>
[SYSTEM 2024-06-07 14:43 | 2525 | smartTrade] smartTradeBackend started!
[REQUEST 2024-06-07 14:45 | 5354 | smartTrade] POST /user/null
[RESPONSE 2024-06-07 14:45 | 5354 | smartTrade] <409 CONFLICT Conflict,El usuario ya existe,[]>
[REQUEST 2024-06-07 14:46 | 4837 | smartTrade] POST /user/null
[RESPONSE 2024-06-07 14:46 | 4837 | smartTrade] <201 CREATED Created,Comprador creado correctamente,[]>
[REQUEST 2024-06-07 14:50 | 4226 | smartTrade] GET /paisesnull
[RESPONSE 2024-06-07 14:50 | 4226 | smartTrade] <200 OK OK,[Afghanistan 🇦🇫, Albania 🇦🇱, Algeria 🇩🇿, American Samoa 🇦🇸, Andorra 🇦🇩, Angola 🇦🇴, Anguilla 🇦🇮, Antarctica 🇦🇶, Antigua & Barbuda 🇦🇬, Argentina 🇦🇷, Armenia 🇦🇲, Aruba 🇦🇼, Australia 🇦🇺, Austria 🇦🇹, Azerbaijan 🇦🇿, Bahamas 🇧🇸, Bahrain 🇧🇭, Bangladesh 🇧🇩, Barbados 🇧🇧, Belarus 🇧🇾, Belgium 🇧🇪, Belize 🇧🇿, Benin 🇧🇯, Bermuda 🇧🇲, Bhutan 🇧🇹, Bolivia 🇧🇴, Bosnia & Herzegovina 🇧🇦, Botswana 🇧🇼, Brazil 🇧🇷, British Indian Ocean Territory 🇮🇴, British Virgin Islands 🇻🇬, Brunei 🇧🇳, Bulgaria 🇧🇬, Burkina Faso 🇧🇫, Burundi 🇧🇮, Cambodia 🇰🇭, Cameroon 🇨🇲, Canada 🇨🇦, Cape Verde 🇨🇻, Caribbean Netherlands 🇧🇶, Cayman Islands 🇰🇾, Central African Republic 🇨🇫, Chad 🇹🇩, Chile 🇨🇱, China 🇨🇳, Christmas Island 🇨🇽, Cocos (Keeling) Islands 🇨🇨, Colombia 🇨🇴, Comoros 🇰🇲, Congo - Brazzaville 🇨🇬, Congo - Kinshasa 🇨🇩, Cook Islands 🇨🇰, Costa Rica 🇨🇷, Croatia 🇭🇷, Cuba 🇨🇺, Curaçao 🇨🇼, Cyprus 🇨🇾, Czechia 🇨🇿, Denmark 🇩🇰, Djibouti 🇩🇯, Dominica 🇩🇲, Dominican Republic 🇩🇴, Ecuador 🇪🇨, Egypt 🇪🇬, El Salvador 🇸🇻, Equatorial Guinea 🇬🇶, Eritrea 🇪🇷, Estonia 🇪🇪, Eswatini 🇸🇿, Ethiopia 🇪🇹, Falkland Islands 🇫🇰, Faroe Islands 🇫🇴, Fiji 🇫🇯, Finland 🇫🇮, France 🇫🇷, French Guiana 🇬🇫, French Polynesia 🇵🇫, French Southern Territories 🇹🇫, Gabon 🇬🇦, Gambia 🇬🇲, Georgia 🇬🇪, Germany 🇩🇪, Ghana 🇬🇭, Gibraltar 🇬🇮, Greece 🇬🇷, Greenland 🇬🇱, Grenada 🇬🇩, Guadeloupe 🇬🇵, Guam 🇬🇺, Guatemala 🇬🇹, Guernsey 🇬🇬, Guinea 🇬🇳, Guinea-Bissau 🇬🇼, Guyana 🇬🇾, Haiti 🇭🇹, Honduras 🇭🇳, Hong Kong SAR China 🇭🇰, Hungary 🇭🇺, Iceland 🇮🇸, India 🇮🇳, Indonesia 🇮🇩, Iran 🇮🇷, Iraq 🇮🇶, Ireland 🇮🇪, Isle of Man 🇮🇲, Israel 🇮🇱, Italy 🇮🇹, Jamaica 🇯🇲, Japan 🇯🇵, Jersey 🇯🇪, Jordan 🇯🇴, Kazakhstan 🇰🇿, Kenya 🇰🇪, Kiribati 🇰🇮, Kuwait 🇰🇼, Kyrgyzstan 🇰🇬, Laos 🇱🇦, Latvia 🇱🇻, Lebanon 🇱🇧, Lesotho 🇱🇸, Liberia 🇱🇷, Libya 🇱🇾, Liechtenstein 🇱🇮, Lithuania 🇱🇹, Luxembourg 🇱🇺, Macao SAR China 🇲🇴, Madagascar 🇲🇬, Malawi 🇲🇼, Malaysia 🇲🇾, Maldives 🇲🇻, Mali 🇲🇱, Malta 🇲🇹, Marshall Islands 🇲🇭, Martinique 🇲🇶, Mauritania 🇲🇷, Mauritius 🇲🇺, Mayotte 🇾🇹, Mexico 🇲🇽, Micronesia 🇫🇲, Moldova 🇲🇩, Monaco 🇲🇨, Mongolia 🇲🇳, Montenegro 🇲🇪, Montserrat 🇲🇸, Morocco 🇲🇦, Mozambique 🇲🇿, Myanmar (Burma) 🇲🇲, Namibia 🇳🇦, Nauru 🇳🇷, Nepal 🇳🇵, Netherlands 🇳🇱, New Caledonia 🇳🇨, New Zealand 🇳🇿, Nicaragua 🇳🇮, Niger 🇳🇪, Nigeria 🇳🇬, Niue 🇳🇺, Norfolk Island 🇳🇫, North Korea 🇰🇵, North Macedonia 🇲🇰, Northern Mariana Islands 🇲🇵, Norway 🇳🇴, Oman 🇴🇲, Pakistan 🇵🇰, Palau 🇵🇼, Palestinian Territories 🇵🇸, Panama 🇵🇦, Papua New Guinea 🇵🇬, Paraguay 🇵🇾, Peru 🇵🇪, Philippines 🇵🇭, Pitcairn Islands 🇵🇳, Poland 🇵🇱, Portugal 🇵🇹, Puerto Rico 🇵🇷, Qatar 🇶🇦, Romania 🇷🇴, Russia 🇷🇺, Rwanda 🇷🇼, Réunion 🇷🇪, Samoa 🇼🇸, San Marino 🇸🇲, Saudi Arabia 🇸🇦, Senegal 🇸🇳, Serbia 🇷🇸, Seychelles 🇸🇨, Sierra Leone 🇸🇱, Singapore 🇸🇬, Sint Maarten 🇸🇽, Slovakia 🇸🇰, Slovenia 🇸🇮, Solomon Islands 🇸🇧, Somalia 🇸🇴, South Africa 🇿🇦, South Georgia & South Sandwich Islands 🇬🇸, South Korea 🇰🇷, South Sudan 🇸🇸, Spain 🇪🇸, Sri Lanka 🇱🇰, St. Barthélemy 🇧🇱, St. Helena 🇸🇭, St. Kitts & Nevis 🇰🇳, St. Lucia 🇱🇨, St. Martin 🇲🇫, St. Pierre & Miquelon 🇵🇲, St. Vincent & Grenadines 🇻🇨, Sudan 🇸🇩, Suriname 🇸🇷, Svalbard & Jan Mayen 🇸🇯, Sweden 🇸🇪, Switzerland 🇨🇭, Syria 🇸🇾, São Tomé & Príncipe 🇸🇹, Taiwan 🇹🇼, Tajikistan 🇹🇯, Tanzania 🇹🇿, Thailand 🇹🇭, Timor-Leste 🇹🇱, Togo 🇹🇬, Tokelau 🇹🇰, Tonga 🇹🇴, Trinidad & Tobago 🇹🇹, Tunisia 🇹🇳, Turkey 🇹🇷, Turkmenistan 🇹🇲, Turks & Caicos Islands 🇹🇨, Tuvalu 🇹🇻, U.S. Virgin Islands 🇻🇮, Uganda 🇺🇬, Ukraine 🇺🇦, United Arab Emirates 🇦🇪, United Kingdom 🇬🇧, United States 🇺🇸, Uruguay 🇺🇾, Uzbekistan 🇺🇿, Vanuatu 🇻🇺, Vatican City 🇻🇦, Venezuela 🇻🇪, Vietnam 🇻🇳, Wallis & Futuna 🇼🇫, Western Sahara 🇪🇭, Yemen 🇾🇪, Zambia 🇿🇲, Zimbabwe 🇿🇼, Åland Islands 🇦🇽],[]>
[SYSTEM 2024-06-07 14:51 | 1028 | smartTrade] smartTradeBackend started!
[REQUEST 2024-06-07 14:52 | 6105 | smartTrade] POST /user/null
[RESPONSE 2024-06-07 14:52 | 6105 | smartTrade] <201 CREATED Created,Comprador creado correctamente,[]>
[SYSTEM 2024-06-07 14:54 | 1173 | smartTrade] smartTradeBackend started!
[REQUEST 2024-06-07 14:55 | 3790 | smartTrade] POST /user/null
[RESPONSE 2024-06-07 14:55 | 3790 | smartTrade] <409 CONFLICT Conflict,El usuario ya existe,[]>
[REQUEST 2024-06-07 14:56 | 6164 | smartTrade] GET /paisesnull
[RESPONSE 2024-06-07 14:56 | 6164 | smartTrade] <200 OK OK,[Afghanistan 🇦🇫, Albania 🇦🇱, Algeria 🇩🇿, American Samoa 🇦🇸, Andorra 🇦🇩, Angola 🇦🇴, Anguilla 🇦🇮, Antarctica 🇦🇶, Antigua & Barbuda 🇦🇬, Argentina 🇦🇷, Armenia 🇦🇲, Aruba 🇦🇼, Australia 🇦🇺, Austria 🇦🇹, Azerbaijan 🇦🇿, Bahamas 🇧🇸, Bahrain 🇧🇭, Bangladesh 🇧🇩, Barbados 🇧🇧, Belarus 🇧🇾, Belgium 🇧🇪, Belize 🇧🇿, Benin 🇧🇯, Bermuda 🇧🇲, Bhutan 🇧🇹, Bolivia 🇧🇴, Bosnia & Herzegovina 🇧🇦, Botswana 🇧🇼, Brazil 🇧🇷, British Indian Ocean Territory 🇮🇴, British Virgin Islands 🇻🇬, Brunei 🇧🇳, Bulgaria 🇧🇬, Burkina Faso 🇧🇫, Burundi 🇧🇮, Cambodia 🇰🇭, Cameroon 🇨🇲, Canada 🇨🇦, Cape Verde 🇨🇻, Caribbean Netherlands 🇧🇶, Cayman Islands 🇰🇾, Central African Republic 🇨🇫, Chad 🇹🇩, Chile 🇨🇱, China 🇨🇳, Christmas Island 🇨🇽, Cocos (Keeling) Islands 🇨🇨, Colombia 🇨🇴, Comoros 🇰🇲, Congo - Brazzaville 🇨🇬, Congo - Kinshasa 🇨🇩, Cook Islands 🇨🇰, Costa Rica 🇨🇷, Croatia 🇭🇷, Cuba 🇨🇺, Curaçao 🇨🇼, Cyprus 🇨🇾, Czechia 🇨🇿, Denmark 🇩🇰, Djibouti 🇩🇯, Dominica 🇩🇲, Dominican Republic 🇩🇴, Ecuador 🇪🇨, Egypt 🇪🇬, El Salvador 🇸🇻, Equatorial Guinea 🇬🇶, Eritrea 🇪🇷, Estonia 🇪🇪, Eswatini 🇸🇿, Ethiopia 🇪🇹, Falkland Islands 🇫🇰, Faroe Islands 🇫🇴, Fiji 🇫🇯, Finland 🇫🇮, France 🇫🇷, French Guiana 🇬🇫, French Polynesia 🇵🇫, French Southern Territories 🇹🇫, Gabon 🇬🇦, Gambia 🇬🇲, Georgia 🇬🇪, Germany 🇩🇪, Ghana 🇬🇭, Gibraltar 🇬🇮, Greece 🇬🇷, Greenland 🇬🇱, Grenada 🇬🇩, Guadeloupe 🇬🇵, Guam 🇬🇺, Guatemala 🇬🇹, Guernsey 🇬🇬, Guinea 🇬🇳, Guinea-Bissau 🇬🇼, Guyana 🇬🇾, Haiti 🇭🇹, Honduras 🇭🇳, Hong Kong SAR China 🇭🇰, Hungary 🇭🇺, Iceland 🇮🇸, India 🇮🇳, Indonesia 🇮🇩, Iran 🇮🇷, Iraq 🇮🇶, Ireland 🇮🇪, Isle of Man 🇮🇲, Israel 🇮🇱, Italy 🇮🇹, Jamaica 🇯🇲, Japan 🇯🇵, Jersey 🇯🇪, Jordan 🇯🇴, Kazakhstan 🇰🇿, Kenya 🇰🇪, Kiribati 🇰🇮, Kuwait 🇰🇼, Kyrgyzstan 🇰🇬, Laos 🇱🇦, Latvia 🇱🇻, Lebanon 🇱🇧, Lesotho 🇱🇸, Liberia 🇱🇷, Libya 🇱🇾, Liechtenstein 🇱🇮, Lithuania 🇱🇹, Luxembourg 🇱🇺, Macao SAR China 🇲🇴, Madagascar 🇲🇬, Malawi 🇲🇼, Malaysia 🇲🇾, Maldives 🇲🇻, Mali 🇲🇱, Malta 🇲🇹, Marshall Islands 🇲🇭, Martinique 🇲🇶, Mauritania 🇲🇷, Mauritius 🇲🇺, Mayotte 🇾🇹, Mexico 🇲🇽, Micronesia 🇫🇲, Moldova 🇲🇩, Monaco 🇲🇨, Mongolia 🇲🇳, Montenegro 🇲🇪, Montserrat 🇲🇸, Morocco 🇲🇦, Mozambique 🇲🇿, Myanmar (Burma) 🇲🇲, Namibia 🇳🇦, Nauru 🇳🇷, Nepal 🇳🇵, Netherlands 🇳🇱, New Caledonia 🇳🇨, New Zealand 🇳🇿, Nicaragua 🇳🇮, Niger 🇳🇪, Nigeria 🇳🇬, Niue 🇳🇺, Norfolk Island 🇳🇫, North Korea 🇰🇵, North Macedonia 🇲🇰, Northern Mariana Islands 🇲🇵, Norway 🇳🇴, Oman 🇴🇲, Pakistan 🇵🇰, Palau 🇵🇼, Palestinian Territories 🇵🇸, Panama 🇵🇦, Papua New Guinea 🇵🇬, Paraguay 🇵🇾, Peru 🇵🇪, Philippines 🇵🇭, Pitcairn Islands 🇵🇳, Poland 🇵🇱, Portugal 🇵🇹, Puerto Rico 🇵🇷, Qatar 🇶🇦, Romania 🇷🇴, Russia 🇷🇺, Rwanda 🇷🇼, Réunion 🇷🇪, Samoa 🇼🇸, San Marino 🇸🇲, Saudi Arabia 🇸🇦, Senegal 🇸🇳, Serbia 🇷🇸, Seychelles 🇸🇨, Sierra Leone 🇸🇱, Singapore 🇸🇬, Sint Maarten 🇸🇽, Slovakia 🇸🇰, Slovenia 🇸🇮, Solomon Islands 🇸🇧, Somalia 🇸🇴, South Africa 🇿🇦, South Georgia & South Sandwich Islands 🇬🇸, South Korea 🇰🇷, South Sudan 🇸🇸, Spain 🇪🇸, Sri Lanka 🇱🇰, St. Barthélemy 🇧🇱, St. Helena 🇸🇭, St. Kitts & Nevis 🇰🇳, St. Lucia 🇱🇨, St. Martin 🇲🇫, St. Pierre & Miquelon 🇵🇲, St. Vincent & Grenadines 🇻🇨, Sudan 🇸🇩, Suriname 🇸🇷, Svalbard & Jan Mayen 🇸🇯, Sweden 🇸🇪, Switzerland 🇨🇭, Syria 🇸🇾, São Tomé & Príncipe 🇸🇹, Taiwan 🇹🇼, Tajikistan 🇹🇯, Tanzania 🇹🇿, Thailand 🇹🇭, Timor-Leste 🇹🇱, Togo 🇹🇬, Tokelau 🇹🇰, Tonga 🇹🇴, Trinidad & Tobago 🇹🇹, Tunisia 🇹🇳, Turkey 🇹🇷, Turkmenistan 🇹🇲, Turks & Caicos Islands 🇹🇨, Tuvalu 🇹🇻, U.S. Virgin Islands 🇻🇮, Uganda 🇺🇬, Ukraine 🇺🇦, United Arab Emirates 🇦🇪, United Kingdom 🇬🇧, United States 🇺🇸, Uruguay 🇺🇾, Uzbekistan 🇺🇿, Vanuatu 🇻🇺, Vatican City 🇻🇦, Venezuela 🇻🇪, Vietnam 🇻🇳, Wallis & Futuna 🇼🇫, Western Sahara 🇪🇭, Yemen 🇾🇪, Zambia 🇿🇲, Zimbabwe 🇿🇼, Åland Islands 🇦🇽],[]>
[REQUEST 2024-06-07 14:56 | 3288 | smartTrade] POST /user/null
[RESPONSE 2024-06-07 14:56 | 3288 | smartTrade] <201 CREATED Created,Comprador creado correctamente,[]>
[REQUEST 2024-06-07 15:05 | 2106 | smartTrade] GET /user/identifier=laura123&password=contrasenya
[RESPONSE 2024-06-07 15:05 | 2106 | smartTrade] <200 OK OK,com.smartTrade.backend.Facade.UsuarioFachada$1Response@2080abfd,[]>
[REQUEST 2024-06-07 15:05 | 7621 | smartTrade] GET /admin/productos/null
[RESPONSE 2024-06-07 15:05 | 7621 | smartTrade] <200 OK OK,[com.smartTrade.backend.DAO.ProductoDAO$ProductoAntiguo@7c02fd2c, com.smartTrade.backend.DAO.ProductoDAO$ProductoAntiguo@2a74a376, com.smartTrade.backend.DAO.ProductoDAO$ProductoAntiguo@2952c7b6, com.smartTrade.backend.DAO.ProductoDAO$ProductoAntiguo@79d57264, com.smartTrade.backend.DAO.ProductoDAO$ProductoAntiguo@12d51bef, com.smartTrade.backend.DAO.ProductoDAO$ProductoAntiguo@1db565d0],[]>
[REQUEST 2024-06-07 15:05 | 2097 | smartTrade] GET /comprador/carrito-compra/identifier=laura123
[RESPONSE 2024-06-07 15:05 | 2097 | smartTrade] <200 OK OK,com.smartTrade.backend.Facade.CarritoCompraFachada$1Carrito@110f7171,[]>
[REQUEST 2024-06-07 15:05 | 7899 | smartTrade] GET /producto/name=Bolso%20muy%20Cl%C3%A1sico&image=true&oldMode=true
[RESPONSE 2024-06-07 15:05 | 7899 | smartTrade] <200 OK OK,com.smartTrade.backend.Facade.ProductoFachada$2Resultado@4b624ccd,[]>
[REQUEST 2024-06-07 15:05 | 4920 | smartTrade] GET /admin/productos/null
[RESPONSE 2024-06-07 15:05 | 4920 | smartTrade] <200 OK OK,[com.smartTrade.backend.DAO.ProductoDAO$ProductoAntiguo@97a72b0, com.smartTrade.backend.DAO.ProductoDAO$ProductoAntiguo@48c5acc2, com.smartTrade.backend.DAO.ProductoDAO$ProductoAntiguo@60aad4a2, com.smartTrade.backend.DAO.ProductoDAO$ProductoAntiguo@270798c1, com.smartTrade.backend.DAO.ProductoDAO$ProductoAntiguo@7d329163, com.smartTrade.backend.DAO.ProductoDAO$ProductoAntiguo@187481bb],[]>
[REQUEST 2024-06-07 15:05 | 2019 | smartTrade] GET /producto/valoracion/productName=Bolso%20muy%20Cl%C3%A1sico
[RESPONSE 2024-06-07 15:05 | 2019 | smartTrade] <200 OK OK,3.0,[]>
[REQUEST 2024-06-07 15:05 | 1422 | smartTrade] GET /producto/name=Bolso%20muy%20Cl%C3%A1sico&image=true&oldMode=true
[RESPONSE 2024-06-07 15:05 | 1422 | smartTrade] <200 OK OK,com.smartTrade.backend.Facade.ProductoFachada$2Resultado@603cbec4,[]>
[REQUEST 2024-06-07 15:05 | 2474 | smartTrade] GET /comprador/carrito-compra/identifier=laura123
[RESPONSE 2024-06-07 15:05 | 2474 | smartTrade] <200 OK OK,com.smartTrade.backend.Facade.CarritoCompraFachada$1Carrito@698861b,[]>
[REQUEST 2024-06-07 15:05 | 4952 | smartTrade] GET /producto/name=Bolso%20muy%20Cl%C3%A1sico&image=true&oldMode=true
[RESPONSE 2024-06-07 15:05 | 4952 | smartTrade] <200 OK OK,com.smartTrade.backend.Facade.ProductoFachada$2Resultado@47710ea9,[]>
[REQUEST 2024-06-07 15:05 | 7559 | smartTrade] GET /admin/productos/null
[RESPONSE 2024-06-07 15:05 | 7559 | smartTrade] <200 OK OK,[com.smartTrade.backend.DAO.ProductoDAO$ProductoAntiguo@7d16f9d4, com.smartTrade.backend.DAO.ProductoDAO$ProductoAntiguo@1cc3f4e2, com.smartTrade.backend.DAO.ProductoDAO$ProductoAntiguo@339e2ba0, com.smartTrade.backend.DAO.ProductoDAO$ProductoAntiguo@6970f1b1, com.smartTrade.backend.DAO.ProductoDAO$ProductoAntiguo@23627d12, com.smartTrade.backend.DAO.ProductoDAO$ProductoAntiguo@2085e978],[]>
[REQUEST 2024-06-07 15:05 | 1476 | smartTrade] GET /producto/valoracion/productName=Camisa%20de%20Algod%C3%B3n
[RESPONSE 2024-06-07 15:05 | 1476 | smartTrade] <200 OK OK,3.0,[]>
[REQUEST 2024-06-07 15:05 | 4471 | smartTrade] GET /producto/name=Camisa%20de%20Algod%C3%B3n&image=true&oldMode=true
[RESPONSE 2024-06-07 15:05 | 4471 | smartTrade] <200 OK OK,com.smartTrade.backend.Facade.ProductoFachada$2Resultado@15dd3cdd,[]>
[REQUEST 2024-06-07 15:05 | 9724 | smartTrade] POST /comprador/carrito-compra/productName=Camisa%20de%20Algod%C3%B3n&vendorName=Thoughtbridge&userNickname=laura123
[RESPONSE 2024-06-07 15:05 | 9724 | smartTrade] <200 OK OK,Producto insertado,[]>
